objno_deep2,zhelio
12008115,0.8758199989775317
12008130,1.210246973704581
13042944,0.6244909601212618
13024761,0.6755067624097519
12023686,1.331269117944179
13032333,0.8449480666478508
13011894,0.7654101829268688
11044961,0.5038825926998942
14017985,0.2872884122569407
13051222,0.33961717866437335
14012303,0.4043794098234194
12008181,0.25442073567768203
11020634,1.0920130122173455
14016667,0.7748785178332216
14016423,0.6500057007145226
11021283,1.0526613486656942
13011635,0.8305556462601047
14028042,0.9819729277889563
11021110,1.084848539403368
12015853,0.9347344470214356
13027156,0.4399694168818177
14022288,1.1464559571783735
13058235,0.7316443602410025
13004049,0.7435933360666074
12003564,0.6486859661314075
13019144,1.0404427898107904
13063375,0.9620307180736962
13049076,0.7882459666785617
13009864,0.46297599220326013
13017980,1.0659720152017311
13042661,1.1331215285825167
12011708,1.2951521677640405
11026188,0.3955590387372814
13057842,0.8630668473510856
11013278,0.8913015568470032
13010507,0.3569323217256022
13017307,1.115820312994964
13027296,0.747808168425535
12024833,0.6461416325515373
14006214,0.7589647617921963
12027928,1.227972549471386
14022785,0.97750471878617
13056845,0.6538291443886777
13040682,0.9793447015869909
13003846,0.34941446305863494
12008111,0.8193853088612969
13003513,0.9621681703045615
12028158,0.2971380225991439
13035134,0.7628079363905398
14039519,0.8816217094638782
12024464,0.5215930111691847
12020174,1.3028880827643847
12012387,1.4527043613173425
13064332,1.028265203264261
12024995,0.7628079363905398
11039110,0.5400804143776201
13100787,0.7802419906037715
12013237,0.39111330650583953
12024904,0.4614069269631482
11027535,0.6777390683267913
11046506,0.7351411028887631
12019628,0.5269037545251207
13033182,0.3389655940907267
14007001,0.42182779046098706
14026940,0.8944317909683294
13058803,0.6774294210986546
12024976,0.188113096375775
12017440,0.7056675101948429
13026192,0.1732798091031108
14012385,0.5018653971289955
12012284,1.1927169155823272
13019526,0.5202358548542361
14007136,0.44556802523370564
11033307,0.8769922030042059
14016850,0.5791242401539138
12015891,0.9572671838833111
13049168,0.6759653945431463
13003784,0.156584272031981
13058226,0.8678080848447991
12000814,0.21754489497151375
12019661,0.679086214601677
11019779,0.9186659081149251
11014209,0.31565866150035976
11033162,0.8163545737308862
14029284,0.9864472341728158
13051086,1.2476015999852903
11021620,0.9653740174367592
14005521,0.8077657656275073
13100318,0.7184450098986135
12004760,0.966114506690486
14038835,0.5245010073109546
11045244,0.4514110663581529
11033276,1.0545804560395178
12004204,1.0711805206476432
13017237,1.0062869171316113
11047551,1.1404534291641957
11044639,0.4420409501786658
13063488,0.6046908614960242
12028454,0.8161400851436884
12100569,1.4568467087006316
11045834,0.4658646667296067
13041503,0.6046028858168047
13048559,0.7139876365339968
12027874,0.9492283477910255
12023345,0.9850252416610173
12009697,0.5121705951568669
